FILE ID,Media Link,Notes,File Type,Raw Creation Data,Duration,Raw Metadata
EFTA01648593,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648593.mp4,xx-cel.com underage victim dancing and jumping self recorded likely,mp4,,00:27.7,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:27.68, start: 0.000000, bitrate: 617 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 640x480, 480 kb/s, 25 fps, 25 tbr, 12800 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](fre): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, s16, 131 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648596,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648596.mp4,Self gratification (likely instructed to do) underaged victim likely,mp4,,01:49.9,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:01:49.90, start: 0.000000, bitrate: 2377 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1920x1080, 2362 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 8 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648605,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648605.mp4,Completely redacted 1:47 vid,mp4,,01:47.4,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:01:47.36, start: 0.000000, bitrate: 6 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 640x480, 5 kb/s, SAR 1:1 DAR 4:3, 25 fps, 25 tbr, 12800 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]"
EFTA01648606,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648606.mp4,":19 seconds, nearly completely redacted",mp4,,00:19.0,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:19.03, start: 0.000000, bitrate: 39 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x568, 30 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 1 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648609,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648609.mp4,99%+ redacted. By audio it was a home recording. Likely a victim,mp4,,00:11.2,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:11.17, start: 0.000000, bitrate: 103 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 720x1280, 25 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 70 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648624,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648624.mp4,Photo of Epstein as a child with another child,mp4,,00:02.8,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:02.75, start: 0.000000, bitrate: 1052 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 720x960, 1042 kb/s, 24 fps, 24 tbr, 12288 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 1 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648629,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648629.mp4,Likely young and nude victim on bed posing,mp4,,00:27.3,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:27.33, start: 0.000000, bitrate: 197 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 480x640, 188 kb/s, 15 fps, 15 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 5 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648651,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648651.mp4,Likely victim poolside. Seems like it's JE speaking for a second,mp4,,00:04.7,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:04.74, start: 0.000000, bitrate: 923 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1080x1920, 845 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 69 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648659,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648659.mp4,"Victim in bathroom with mable backsplash in white towel. Towel drops, victim moves back and forth",mp4,,00:18.0,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:18.04, start: 0.000000, bitrate: 203 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x568, 128 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 67 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648662,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648662.mp4,"Nude baby, adult male speaking to it/them ""Tutsi""",mp4,,00:31.3,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:31.33, start: 0.000000, bitrate: 193 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 352x640, 116 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 70 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648755,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648755.mp4,Another self gratification (likely instructed to do) underaged victim likely,mp4,,02:22.8,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:02:22.85, start: 0.000000, bitrate: 1312 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1080x1920, 1304 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 1 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648756,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648756.mp4,Victim moving on bed. Likely self-pleasuring. It seems like an Epstein theme,mp4,,03:29.2,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:03:29.24, start: 0.000000, bitrate: 639 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1920x1080, 631 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 1 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648771,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648771.mp4,Another self gratification (likely instructed to do) underaged victim likely,mp4,,02:10.2,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:02:10.15, start: 0.000000, bitrate: 2769 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 3840x2160, 2670 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](rus): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 48000 Hz, stereo, s16, 92 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01648777,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648777.mp4,Possible victim playing with small dog,mp4,,00:42.5,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.44.100
  Duration: 00:00:42.48, start: 0.000000, bitrate: 1324 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 640x480, 1130 kb/s, SAR 1:1 DAR 4:3, 25 fps, 25 tbr, 12800 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](eng): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 32000 Hz, mono, s16, 192 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683328,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683328.mp4,Previously redacted victim interview (likely with law enforcement) now pixelated and you can tell she's younger.,mp4,,17:03.6,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:17:03.57, start: 0.000000, bitrate: 183 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 852x480, 174 kb/s, SAR 640:639 DAR 16:9, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 48000 Hz, stereo, s16, 2 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683332,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683332.mp4,"Likely same victim, selfie of outfit of white top (w/out coat) and jean skirt, likely still in airport",mp4,2026-01-27 22:45,00:02.5,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-27T22:45:08.000000Z
  Duration: 00:00:02.51, start: 0.000000, bitrate: 2728 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 720x1280, 2661 kb/s, 30.36 fps, 30 tbr, 30k tbn (default)
    Metadata:
      creation_time   : 2026-01-27T22:45:08.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 65 kb/s (default)
    Metadata:
      creation_time   : 2026-01-27T22:45:08.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683337,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683337.mp4,Young woman posing for selfie touching face and neck area. Light colored top with flowers on the front,mp4,2026-01-27 22:46,00:13.6,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-27T22:46:04.000000Z
  Duration: 00:00:13.63, start: 0.000000, bitrate: 2139 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 272x480, 2008 kb/s, 30.09 fps, 30 tbr, 30k tbn (default)
    Metadata:
      creation_time   : 2026-01-27T22:46:04.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 2 channels, s16, 128 kb/s (default)
    Metadata:
      creation_time   : 2026-01-27T22:46:04.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683383,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683383.mp4,Female in an office wearing gray multi-patterned suit coat,mp4,,00:00.6,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:00.62, start: 0.000000, bitrate: 3350 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 3298 kb/s, 28 fps, 28 tbr, 14336 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 74 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683481,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683481.mp4,Possible victim at an airport conveyor belt in a brown leather coat with black purse with golden metal decal on front.,mp4,,00:07.2,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:07.22, start: 0.000000, bitrate: 1810 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 720x1280, 1736 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 70 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683485,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683485.mp4,Skinny-legged likely victim standing in boots that she doesn't know how to wear.,mp4,2026-01-27 21:28,00:01.0,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-27T21:28:52.000000Z
  Duration: 00:00:00.95, start: 0.000000, bitrate: 2914 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 2849 kb/s, 20.06 fps, 20 tbr, 20k tbn (default)
    Metadata:
      creation_time   : 2026-01-27T21:28:52.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 66 kb/s (default)
    Metadata:
      creation_time   : 2026-01-27T21:28:52.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683513,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683513.mp4,Adult man stretching on yoga mat. Possibly a continuation of the Deepak Chopra footage,mp4,,00:05.1,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:05.05, start: 0.000000, bitrate: 251 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x568, 249 kb/s, 20 fps, 20 tbr, 10240 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]"
EFTA01683514,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683514.mp4,Fully unredacted man on his knees petting what appears to be a stuffed life-sized tiger,mp4,2026-01-27 21:41,00:02.8,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-27T21:41:58.000000Z
  Duration: 00:00:02.81, start: 0.000000, bitrate: 4185 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 4115 kb/s, 28.12 fps, 28 tbr, 28k tbn (default)
    Metadata:
      creation_time   : 2026-01-27T21:41:58.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 64 kb/s (default)
    Metadata:
      creation_time   : 2026-01-27T21:41:58.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
